page,num,sub,pos,ctx,title,resolves,overlap
README.md,436,,62467,"too near zero for their share to be estimable at all, and they are reported as such rather than dropped.  ⚠ **`#436`: and the one coordinate that points away from doing turns out to poin","扫描看不见这个性质,因为页面写的是比值,分母的区间从来不在句子里",1,0
README.md,437,,63207,"old, with the coefficient itself dropping only a fifth. **That is a threshold crossing, not a collapse.** ⚠ **`#437` resolves it by asking whether the threshold itself is the limit.** At","那个指向「做得更少」的坐标,原来指的是「改不了」",1,0
README.md,439,,63870,"ble at this scale, which was the outcome that would have forced every number built on it to be restated.  ⚠ **`#439`: and feeling unable to change what arouses you has two roads, not one","他们觉得改不了,尽管唯一本该让它显得可改的那一点也为真",1,0
README.md,440,,65300,"onal, shame in the model throughout; the family threshold moved 3.3% between 400 and 4,000 permutations.  ⚠ **`#440`: and it is not what you like — it is how your liking is distributed.*","不是「你喜欢什么」,是「你的喜欢怎么分布」",1,0
README.md,441,,66671,"n approximation rather than a true leave-k-out refit, and is reported as corroboration, not as the test.  ⚠ **`#441` narrows this: the shape is not the breadth-type contrast, and that co","那个「形状」不是广度型,而广度型是三个里最弱的",1,0
README.md,442,,67445,"s right that it is not about content, but wrong to leave the impression that breadth type is the carrier. ⚠ **`#442` corrects this**: the first component was called unanchorable because ","卷入度在遮蔽这个关系,不是在制造它;而我的锚定判据判错了自己的正对照",1,0
README.md,442,,68533," eigenvector's sign is arbitrary, and this project has published a backwards reading off one four times.  ⚠ **`#442`: and it is not involvement wearing a different name — controlling inv","卷入度在遮蔽这个关系,不是在制造它;而我的锚定判据判错了自己的正对照",1,0
README.md,443,,69318,"re tracks is something involvement does not contain.** ⚠ I predicted the second component would collapse. ⚠ **`#443` gives it a first shape: there are two ways of being more involved, an","「更卷入」有两种,而它们收的费不一样",1,0
README.md,444,,70631,"mponents' signs are stated in their anchored frame, never in the one the eigensolver happened to return.  ⚠ **`#444`: the half that costs you the sense of changeability is loaded on the ","我的判据不可能失败,而换掉它之后结论只剩一半",1,0
README.md,445,,71971, on this page and killed both times. ⚠ The six-block set was noticed in this data before it was formalised. **`#445` puts that to the test and it holds**: re-estimating the loadings on t,"20 次劈半,20 次都在",1,0
README.md,446,,72567,"dents were in the sample where the pattern was first seen, so the concern is reduced rather than removed. ⚠ **`#446` measures what that twenty was actually resting on, and it is the cont","坐标是脆的那一半,内容是韧的那一半",1,0
README.md,447,,73360,"s stay together anyway.** ⚠ At the edge of resolution, so this ranks the two rather than separating them. ⚠ **`#447` says which part of the coordinate is the fragile one, and it is not t",换标签这个解释被它自己的符号否掉了,1,0
README.md,448,,74487,"the pair is not equally solid in both of its directions, and claims resting on it inherit that asymmetry. ⚠ **`#448`: and the fluid pattern sits on the *less* preserved of the two, which","体液图样骑在较难保存的那个方向上,却照样每次都在",1,0
README.md,449,,75412,"tion, so their agreement with one another is not evidence of independent recovery and is not used as any. ⚠ **`#449`: and asking the content directly — no eigenvectors at all — costs mos","绕开坐标要付掉三分之二的样本,而那道杠在剩下的人身上不具特异性",1,0
README.md,450,,76384,estion — it is what lets the analysis keep the two-thirds of respondents who never answered those blocks. ⚠ **`#450` repairs that arm's bar and the answer flips depending on which null i,"同一个数,两个零,相反的判决",1,0
README.md,451,,77195,t a block-label null from the start and reached **4.3 sd** with **20 of 20** replications at full sample. ⚠ **`#451` joins the two strongest arcs on this page for the first time: what ar,"早来的东西,更像是定死的",1,0
README.md,452,,78229,"lier something showed up, the less a person feels able to move it. ⚠ Onset ages are recalled, not recorded. **`#452` checks whether that can produce the result, and it cannot — by the co","读出来的两件事,比跑出来的那一件更值钱",1,0
README.md,114,,78405, by the construction of the project's own recall-bias measurement.** The bias this dataset actually measures (`#114`: people report their more highly rated categories as beginning earlie,"记忆把心爱的兴趣往前拉,约 0.74 年;这是这个数据集里第一个被直接量出来的回忆偏差",1,0
README.md,375,,80742," ""named"" by whether a specific measure appears in a ±120-character window is a proxy, and it over-counts. ⚠ **`#375`: and there is no third indicator to fix that with.** Of 93 numeric pe",没有第三个 `form` 指标;而页面上那个 `+0.468` 是 `2r`,1,0
README.md,325,,81358,"ading, not an open task**, and the residual is substantially sex-linked, consistent with the split above. ⚠ **`#325`: and the two indicators do not carry it equally** — `animated` ↔ sham","那个 −0.2075 是 `written` 的,不是 `form` 的",1,0
README.md,346,,81728,"e far more (**−0.061** vs **−0.267**), so a composite correlation can be almost entirely one indicator's. ⚠ **`#346`: the +0.1185 is caliber-sensitive.** It is computed on respondents co","宽口径对 `c3` 几乎免费,而它把 `S ↔ 羞耻` 抬了 45%",1,0
README.md,270,,82383,"hame` is unaffected (**+0.1278 → +0.1290**).  > ⚠ **These six columns are not six independent measurements** (`#270`). They are all built from the > *same* option split, so they share me","相邻两列的一致,可能只是它们一起抖了一下",1,0
README.md,264,,83238,"scoped separately); it overturns reading the six as six independent coordinates. > ⚠ **Caliber of the 1.4%** (`#264`, `#271`): old S + least squares; the alternative caliber (S varying >","把所有关于「一个人是谁」的东西加起来,平均只说中百分之一点四",1,0
README.md,271,,83246,"eparately); it overturns reading the six as six independent coordinates. > ⚠ **Caliber of the 1.4%** (`#264`, `#271`): old S + least squares; the alternative caliber (S varying > with bl","两个我能想到的原因都不是它,那说明还有第三个我没记下来的选择",1,0
README.md,233,,83733,"e ledger entry is the receipt. > ⚠ **Every ""N of M"" count on this page is an interval, not an exact number** (`#233`). The family-wise threshold is estimated by resampling the permutatio","一个计数的宽度,不来自分数有多强",1,0
README.md,161,,84889,"strument recovers it at **0.67**. **A second, independent way of asking ""when"" gives the same small number** (`#161`: ""how well the shared schedule fits you"" = 0.163, indistinguishable f","关于「何时」,两个完全不同的问法给出同一个小数字",1,0
README.md,159,,85050,".163, indistinguishable from ""how far you deviate"" = 0.114 at 1.3× spread; both **12.2×** below the ""what"") | `#159` `#160` `#161` | | **Sexual interests arrive on a shared developmental","那 20% 几乎不是关于人的,它是关于东西的",1,0
README.md,160,,85057,"ndistinguishable from ""how far you deviate"" = 0.114 at 1.3× spread; both **12.2×** below the ""what"") | `#159` `#160` `#161` | | **Sexual interests arrive on a shared developmental schedu","性偏好的「什么」是个人的,「何时」不是",1,0
README.md,161,,85064,"guishable from ""how far you deviate"" = 0.114 at 1.3× spread; both **12.2×** below the ""what"") | `#159` `#160` `#161` | | **Sexual interests arrive on a shared developmental schedule — co","关于「何时」,两个完全不同的问法给出同一个小数字",1,0
README.md,75,,85529,"% for ""everyone shares one ordering"" — the schedule has nearly exhausted what a shared ordering can provide | `#75` 8 seeds · 35,438 pairs · 6,230 people; all-pairs bound **[60.5%, 66.5",CLOSURE: the cap cost precision and cost no verdict,1,0
README.md,63,,85609,"shared ordering can provide | `#75` 8 seeds · 35,438 pairs · 6,230 people; all-pairs bound **[60.5%, 66.5%]** `#63` | | **Content and individualised valuation move endorsement probabili","66.7% was accuracy on the pairs the release can order; over all pairs it is bounded [60.5, 66.5]",1,1
README.md,157,e,85801,"he same amount** | option base rate **±21.5 pp** (ledger records ±22.6; **a 5% drift that is not explained**, `#157e`) · person overall rate **±16.7 pp** · person × option interaction **±","一条只写在账本散文里的校正,不会到达仪器(两轮之内第二例)",1,0
README.md,157,,85889,"t is not explained**, `#157e`) · person overall rate **±16.7 pp** · person × option interaction **±23.7 pp** (`#157` moved two corrections that had lived only in ledger prose into the co","一条只写在账本散文里的校正,不会到达仪器(两轮之内第二例)",1,0
README.md,88,,86142,"redictability* measure (3.5–5.6×) **purely because it is estimated 179× better** (3,228 observations vs 18) | `#88` `#90` | | **""Is this sexual content?"" cannot be asked of this survey*","with nothing subtracted anywhere, the item effect is 3.5–5.6× the interaction, and `#85`'s tie was the correction machinery",1,0
README.md,90,,86148,"ability* measure (3.5–5.6×) **purely because it is estimated 179× better** (3,228 observations vs 18) | `#88` `#90` | | **""Is this sexual content?"" cannot be asked of this survey** | In","on the probability scale the three components are the same size, and the item effect wins every skill measure because it is estimated 179× better",1,4
README.md,69,,86490,"**, slope 0.988, and completely insensitive to the *shape* of the base-rate distribution in 23 of 23 blocks | `#69` | | **Taste for uncommon things is a continuum everyone is on, not a ","the item main effect is 1+1=2, and the algebra was checkable in one line",1,0
