v_page,v_win,v_term,v_named,v_pos,v_ctx
README_zh.md,80,计数,True,230060,"向锁死**的同族题来标定整个家族 —— *「我已经实践过所有唤起我的东西」*,若「值越高 = 越同意」,它**必须**随一个人认可的性行为计数上升 —— 对两个计数锚给出 **+0.118** 与 **+0.056**。**所以「值越高 = 越同意」成立,而本页每一条羞耻结论此前都压在一个从未被验证"
README_zh.md,80,计数,True,230146,"**+0.118** 与 **+0.056**。**所以「值越高 = 越同意」成立,而本页每一条羞耻结论此前都压在一个从未被验证的假设上。**  ⚠ 另外,两个计数锚对这两题**给出相反的符号** —— 被画的与写的东西唤起,与**认可的性行为数**是 **−0.076 / −0.062**,与**"
README_zh.md,80,类别数,True,230218," ⚠ 另外,两个计数锚对这两题**给出相反的符号** —— 被画的与写的东西唤起,与**认可的性行为数**是 **−0.076 / −0.062**,与**恋物类别数**是 **+0.095 / +0.035** —— 那是一个**实质的分裂**,不是仪器失灵。 ⚠ **`#420`:而它经得起一次"
README_zh.md,80,计数,True,230336,"的分裂**,不是仪器失灵。 ⚠ **`#420`:而它经得起一次正式的检验。** 控制 `S`、`c3⁻`、羞耻与年龄之后,`form` 分数对**认可的性行为计数**是 **−0.076**(阈 0.019),对**恋物类别计数**是 **+0.049**(阈 0.022),两者都越过由「打乱 `"
README_zh.md,80,计数,True,230369,"式的检验。** 控制 `S`、`c3⁻`、羞耻与年龄之后,`form` 分数对**认可的性行为计数**是 **−0.076**(阈 0.019),对**恋物类别计数**是 **+0.049**(阈 0.022),两者都越过由「打乱 `form` 分数本身」构造的 offset 零 —— **反号,而"
README_zh.md,80,计数,False,230451,"**是 **+0.049**(阈 0.022),两者都越过由「打乱 `form` 分数本身」构造的 offset 零 —— **反号,而且两个都存活**;而两个计数彼此相关 **+0.373**,所以「共线残留」并不是稻草人。**对画的与写的东西有反应的人,想要的**种类**更多,而做过的**事**"
README_zh.md,80,计数,False,230560,"稻草人。**对画的与写的东西有反应的人,想要的**种类**更多,而做过的**事**更少 —— 而这不是口味整体上更冷门造成的,那一条已经控掉了。**  ⚠ 两个计数都是自报并各自标准化,所以只比符号与是否越阈;这个分裂是描述,不是因果主张。 ⚠ **`#421`:而本页所说的「广度」**不是一个量*"
README_zh.md,80,广度,True,230619,"造成的,那一条已经控掉了。**  ⚠ 两个计数都是自报并各自标准化,所以只比符号与是否越阈;这个分裂是描述,不是因果主张。 ⚠ **`#421`:而本页所说的「广度」**不是一个量**。** 把实际用过的五个广度量列举出来 —— 起始类别数、恋物类别数、认可的性行为数、块覆盖数、总勾选项数 —— 它"
README_zh.md,80,广度,True,230643,"是自报并各自标准化,所以只比符号与是否越阈;这个分裂是描述,不是因果主张。 ⚠ **`#421`:而本页所说的「广度」**不是一个量**。** 把实际用过的五个广度量列举出来 —— 起始类别数、恋物类别数、认可的性行为数、块覆盖数、总勾选项数 —— 它们的 10 对两两相关里**只有 6 对达到 0"
README_zh.md,80,类别数,True,230656,"比符号与是否越阈;这个分裂是描述,不是因果主张。 ⚠ **`#421`:而本页所说的「广度」**不是一个量**。** 把实际用过的五个广度量列举出来 —— 起始类别数、恋物类别数、认可的性行为数、块覆盖数、总勾选项数 —— 它们的 10 对两两相关里**只有 6 对达到 0.6**。起始类别数、块覆"
README_zh.md,80,类别数,True,230662,"越阈;这个分裂是描述,不是因果主张。 ⚠ **`#421`:而本页所说的「广度」**不是一个量**。** 把实际用过的五个广度量列举出来 —— 起始类别数、恋物类别数、认可的性行为数、块覆盖数、总勾选项数 —— 它们的 10 对两两相关里**只有 6 对达到 0.6**。起始类别数、块覆盖数与总勾选"
README_zh.md,80,类别数,True,230720,"的五个广度量列举出来 —— 起始类别数、恋物类别数、认可的性行为数、块覆盖数、总勾选项数 —— 它们的 10 对两两相关里**只有 6 对达到 0.6**。起始类别数、块覆盖数与总勾选项数彼此 **+0.83 ~ +0.86**,表现得像**一件事**(一个人在这份问卷里卷入了多少);恋物类别数在它"
README_zh.md,80,类别数,True,230785," 6 对达到 0.6**。起始类别数、块覆盖数与总勾选项数彼此 **+0.83 ~ +0.86**,表现得像**一件事**(一个人在这份问卷里卷入了多少);恋物类别数在它的边缘(+0.62 ~ +0.74);**而认可的性行为数是落单的那一个,与其余只有 +0.26 ~ +0.51** —— 最弱的"
README_zh.md,80,类别数,True,230863,"恋物类别数在它的边缘(+0.62 ~ +0.74);**而认可的性行为数是落单的那一个,与其余只有 +0.26 ~ +0.51** —— 最弱的一环正是它与恋物类别数的 **+0.2615**。**所以「广度」至少是两个东西 —— 你对多少种东西有兴趣,和你实际做过多少事 —— 而上面那个 `for"
README_zh.md,80,广度,True,230885,"74);**而认可的性行为数是落单的那一个,与其余只有 +0.26 ~ +0.51** —— 最弱的一环正是它与恋物类别数的 **+0.2615**。**所以「广度」至少是两个东西 —— 你对多少种东西有兴趣,和你实际做过多少事 —— 而上面那个 `form` 分数把这两者推向相反的方向。** ⚠ "
README_zh.md,80,广度,False,231022,"推向相反的方向。** ⚠ **`#422`:而这个歧义原来是**有界**的,所以修它需要的是一条定义,不是九十处标注。** 把两页都审一遍,约 **90** 处广度类措辞没有在紧邻的上下文里点名具体的量 —— **但那个落单的量出现的全部 15 处(英文 7、中文 8)**都**明确点了名**,写作"
README_zh.md,80,计数,True,231116,"里点名具体的量 —— **但那个落单的量出现的全部 15 处(英文 7、中文 8)**都**明确点了名**,写作 `Totalsexacts` 或「认可的性行为计数」。**所以本页一句裸的「广度」从不指性行为计数。**  ⚠ **`#423`:而把题型逐个列举一遍,找出了一个**尚未触发**的陷阱,"
README_zh.md,80,广度,True,231131,"个落单的量出现的全部 15 处(英文 7、中文 8)**都**明确点了名**,写作 `Totalsexacts` 或「认可的性行为计数」。**所以本页一句裸的「广度」从不指性行为计数。**  ⚠ **`#423`:而把题型逐个列举一遍,找出了一个**尚未触发**的陷阱,外加一句关于人的话。** 问卷"
README_zh.md,80,计数,True,231140,"部 15 处(英文 7、中文 8)**都**明确点了名**,写作 `Totalsexacts` 或「认可的性行为计数」。**所以本页一句裸的「广度」从不指性行为计数。**  ⚠ **`#423`:而把题型逐个列举一遍,找出了一个**尚未触发**的陷阱,外加一句关于人的话。** 问卷里有**两个**斐"
README_zh.md,80,计数,False,231311,"{0,−1,−2,−3,−5,−8}` 与 `{0,1,2,3,5,8}`。`#392` 已确定前者**−8 是最色情的一端**。用同样两个「方向由构造固定」的计数锚去标定后者,它对两个锚**都为正**(**+0.166** 与 **+0.114**,对「掩码内打乱」零分别是 **7.4** 与 *"
README_zh.md,80,计数,False,231851,"」的口味**。** 名单上最大的、从未标定的题族 —— **67** 个唤起评分,从 anal 到 spanking 到 mind-break —— 用同样两个计数锚标定:**134 个检验里 122 个越过族内阈,全部为正,而 134 个里没有一个是负的**,从最弱的 **+0.028** 到最强"
README_zh.md,80,计数,False,232073,",而且被量了出来**:在一个把**整行人**一起搬走的零下 —— 列与列之间的相关被**精确**保住(**0.0757** 对 **0.0757**),只打断与计数的配对 —— 负号数从 **34 到 104**,中位 **67**,散布约是「符号独立」的**两倍**;**而「一个负号都没有」在 2"
README_zh.md,80,计数,False,232227,"零里一次都没出现。****所以这个读法扛住了针对它最强的反驳:这里没有任何一种口味,它越强、一个人的性生活越窄。更重从来不等于更专精。** ⚠ 「宽」由两个**计数**定义,这是横断面,而最弱的一题弱到接近无关 —— 所以主张是**「从不为负」**,不是「什么都一起来」。  ⚠ **`#429`:而"
README_zh.md,80,类别数,True,233432,"而这次带着一个数。** 当初给出那个结论的判据后来被发现是坏的(`#442`),所以这次重试用上了本页**所有**方向由构造固定的量 —— 认可的性行为数、恋物类别数,以及分档的性伴数。三个方向**确已确立**的变量对着这组锚分别达到 **0.196**、**0.247** 与 **0.146**;"
README_zh.md,80,计数,False,233600,"` 最强只到 0.074**。**⇒ 所以不是这个检验太严 —— 是现有的任何东西都定不下这个变量的哪一端是哪一端。** ⚠ **`#480` 找到了一个「只用计数」的判据从没试过的锚,而它改变了答案 —— 隔着两级。** 先问一个更便宜的问题:它是不是那三个方向已定的量的**噪声版本**?它与它们"
README_zh.md,80,计数,False,233731,"向已定的量的**噪声版本**?它与它们中任何一个的最强联系是 **−0.174**,而「同一构念的两次测量」需要远在 **0.5** 以上,本数据里连两个不同的计数都能到 **+0.373**。**⇒ 所以它不是那些已知量的影子。** 但它最接近的那一个是 **extroversion**,而**它"
README_zh.md,80,计数,False,233861,"*extroversion**,而**它的方向在本页是已确立的** —— 于是 extroversion 本身就是一个合格的锚,而 **−0.174 越过了那些计数没能越过的同一道杠**。对着「能动感是外向性的一个侧面」这个标准立场读,编码就定下来了:**这个变量的高端 = 更没有能动感**,而页面"
README_zh.md,80,广度,False,234390,"定下,色情使用量这个变量原来只多加了一件事。** 对着本页已有的四个结局 —— 羞耻、能不能停、治疗性、实践了多少 —— 在**口味有多罕见、普通内容管不管用、广度型、类别数与年龄全部控制**之后,用得越多仍然预测**更多羞耻**(**+0.061**,**5.19 sd**,族内阈 2.44),而"
README_zh.md,80,类别数,False,234394,"情使用量这个变量原来只多加了一件事。** 对着本页已有的四个结局 —— 羞耻、能不能停、治疗性、实践了多少 —— 在**口味有多罕见、普通内容管不管用、广度型、类别数与年龄全部控制**之后,用得越多仍然预测**更多羞耻**(**+0.061**,**5.19 sd**,族内阈 2.44),而对另外三"
README_zh.md,80,类别数,False,235541,"为负的量,好让这件事**可见**而不是被藏起来。**不是代数的那部分是大小** —— 而这些大小的差别超过了它们自身的重抽样展布。⚠ 五个里有两个(色情使用量、类别数)的总效应太贴近零,**份额根本不可估**,如实报出来,而不是删掉。  ⚠ **`#436`:而那个唯一指向「做得更少」的坐标,原来指"
